dblp_index,acm_index
53908a7420f70186a0da45d8,53e9a6cab7602d9702ffc5f7
539087f320f70186a0d70ad4,53e99f57b7602d97028287a6
539087dd20f70186a0d62b46,53e9ac5cb7602d970362ecc1
53908a7420f70186a0da45d0,53e9a9f7b7602d970335ee05
5390972920f70186a0dfaceb,53e9b9a0b7602d9704590907
5390972920f70186a0dfacc5,53e99ef4b7602d97027c1f5f
53908b4920f70186a0dbc91f,53e9a8beb7602d970320c8eb
53909f6920f70186a0e3a9ca,53e99894b7602d97020d08a1
53908a9620f70186a0da4d83,53e9b04eb7602d9703aae87b
539087e720f70186a0d69689,53e9ab25b7602d97034afa23
5590d37b0cf237666fc290d2,53e99b0ab7602d970239c219
539087cf20f70186a0d5d025,53e9b2f9b7602d9703db8ef9
5390980720f70186a0e01e37,53e9be5db7602d9704b1f543
53908a7420f70186a0da4538,53e9ae17b7602d970382644d
53909f8c20f70186a0e3fe38,53e9b4eeb7602d97040169ec
53909f8c20f70186a0e3fe34,53e9a825b7602d970316fa4c
53909f8c20f70186a0e40195,53e9aef1b7602d9703921d48
53908a9620f70186a0da4d9b,53e99d7ab7602d970263899a
539087e120f70186a0d665f8,53e9af81b7602d97039c5260
5390979920f70186a0e00cd4,53e9bbc8b7602d9704814149
5590d0800cf25001c36ef0ad,53e99b0ab7602d970239c211
53908a9620f70186a0da472f,53e9ba54b7602d970466d248
539087cb20f70186a0d594fa,53e9bd1eb7602d97049a89a1
53908a7420f70186a0da449e,53e99c6eb7602d97025202f3
53909f6920f70186a0e3a9cb,53e99e1ab7602d97026dd7ff
53909f8c20f70186a0e3fe81,53e9b109b7602d9703b89a8a
53909f8c20f70186a0e3fe84,53e9a576b7602d9702e9c502
53908a9620f70186a0da4ce0,53e9a32eb7602d9702c36ba1
539089ab20f70186a0d96af2,53e9984fb7602d970208515b
53908b4920f70186a0dbb09d,53e9b009b7602d9703a64b96
539095ba20f70186a0df0f09,53e9bb08b7602d97047405ad
53909f8c20f70186a0e3fe58,53e9b443b7602d9703f3e6ee
53908a9620f70186a0da4d7a,53e99ea7b7602d97027701a1
53908a9620f70186a0da473a,53e99d96b7602d97026522ac
539087cf20f70186a0d5d02f,53e99addb7602d9702363885
539087cb20f70186a0d594f0,53e9b4bfb7602d9703fdb00f
5390980720f70186a0e01e33,53e9b4ceb7602d9703fed728
5390972920f70186a0dfacc2,53e9b4a5b7602d9703fb482d
5390881820f70186a0d8110b,53e9b495b7602d9703f9b093
53908a9620f70186a0da47e1,53e9b4bfb7602d9703fd608d
539087d920f70186a0d604ec,53e9af46b7602d970398679c
539087f320f70186a0d70a1f,53e9af81b7602d97039c994d
53908a9620f70186a0da47f0,53e998a3b7602d97020dc3bf
5390958920f70186a0deec74,53e9b78ab7602d97043303cf
5390975920f70186a0dfe2ac,53e9b33eb7602d9703e145a9
53908a9620f70186a0da4ce8,53e9aa16b7602d97033854d4
53908a9620f70186a0da472d,53e9a584b7602d9702eac3cb
5390958920f70186a0deec7a,53e9b152b7602d9703bd5308
5590daad0cf2ce4b6f3a07a5,53e99796b7602d9701f5cf1c
5390881220f70186a0d7f81f,53e9abdab7602d9703592eb5
53908a9620f70186a0da4ed2,53e9ba69b7602d9704687880
53909f8c20f70186a0e4021b,53e9b828b7602d97043deca1
53908a9620f70186a0da4cde,53e9a0d8b7602d97029c0859
5390881220f70186a0d7dbe4,53e9b97cb7602d970456a2b5
53908a7420f70186a0da468c,53e9b2d7b7602d9703d88217
53908b4920f70186a0dbabe8,53e9a464b7602d9702d8283f
5390882d20f70186a0d8db95,53e9aaa9b7602d97034211e0
53908a7420f70186a0da4491,53e9a1b6b7602d9702aad52d
5390881220f70186a0d7f82a,53e9ae0bb7602d9703816130
5390975920f70186a0dfe2b5,53e9a1aeb7602d9702aa56f1
53908a9620f70186a0da471c,53e9ab31b7602d97034bb265
53908a9620f70186a0da4741,53e99f7fb7602d970285401d
53908a9620f70186a0da4d9c,53e9b98ab7602d970457bd03
539087e720f70186a0d69680,53e9a92ab7602d970327d1e8
558f36690cf2c779a64787a8,53e997e9b7602d9701fe4526
5390882d20f70186a0d8dae9,53e9b1eab7602d9703c8248d
539087dd20f70186a0d634a4,53e9b4b4b7602d9703fc8743
53909f8c20f70186a0e3fe59,53e9a603b7602d9702f2ec69
539087cb20f70186a0d594f8,53e9b8d4b7602d97044b3ccc
5390882d20f70186a0d8dba2,53e9aa0fb7602d97033792a6
53908a9620f70186a0da4e34,53e9b27bb7602d9703d23bde
5390979920f70186a0dffb8a,53e9a958b7602d97032aef11
53909f8c20f70186a0e3fe46,53e9a178b7602d9702a6b83c
53908b4920f70186a0dbac8b,53e9ab13b7602d9703499708
539087cf20f70186a0d5b541,53e99be3b7602d970248e2e6
53908a7420f70186a0da45ca,53e9abf6b7602d97035b44f2
53908b2a20f70186a0db974a,53e99838b7602d970205f54f
53908b4920f70186a0dbb07f,53e9a863b7602d97031aec29
53908a9620f70186a0da47cb,53e9a958b7602d97032b04c3
53908a7420f70186a0da467d,53e9a042b7602d970292b087
53908b4920f70186a0dbac6a,53e9b4e9b7602d97040135c4
539087e720f70186a0d6967e,53e9a88cb7602d97031d8bbd
5390958920f70186a0deec80,53e9b79fb7602d970434728a
53908b4920f70186a0dbabcd,53e99d5db7602d97026181bb
53908d6520f70186a0dd1a36,53e9b03db7602d9703a9eb2f
53908d6520f70186a0dd1a21,53e9b8ccb7602d97044aba70
539087dd20f70186a0d634a1,53e9b40eb7602d9703f03182
539089ab20f70186a0d96f60,53e9ac7bb7602d97036524b7
5390962020f70186a0df3f44,53e9a3e1b7602d9702cf62c3
53908b4920f70186a0dbb09e,53e9a6edb7602d9703026291
53908d6520f70186a0dd1a41,53e9b3a3b7602d9703e848ae
53908a7420f70186a0da45e2,53e9a9b0b7602d970330d7bf
53908a7420f70186a0da452d,53e99838b7602d970205f54f
5590da7c0cf2baaad9717432,53e99b0ab7602d970239c218
53908a9620f70186a0da4ec8,53e9a8ffb7602d9703251ecc
539087f320f70186a0d70aca,53e9a0d9b7602d97029c5404
5390880d20f70186a0d7cd63,53e9a15bb7602d9702a4e028
539095ba20f70186a0df0f01,53e99ed2b7602d970279f357
53908d6520f70186a0dd1a39,53e9aeeab7602d970391410b
53908b2a20f70186a0db974e,53e9b549b7602d970407d58b
539089ab20f70186a0d97057,53e9a186b7602d9702a7c019
539087cb20f70186a0d594f3,53e9a905b7602d9703253c45
539089ab20f70186a0d96f56,53e9ada5b7602d97037a5b84
539087e720f70186a0d68b78,53e9afeeb7602d9703a411ba
5390881220f70186a0d7dbee,53e9b565b7602d97040a13bb
53908d6520f70186a0dd1a34,53e9a401b7602d9702d1ad80
539087cf20f70186a0d5b52f,53e9ba65b7602d9704683904
53908a9620f70186a0da4e46,53e9a73cb7602d970307356c
539095ba20f70186a0df0f0f,53e9a5b6b7602d9702edd94d
5590d0800cf25001c36ef0ad,53e99b0ab7602d970239c218
53908a7420f70186a0da4690,53e99bc6b7602d97024712de
5390972920f70186a0dfacee,53e9b634b7602d970418ce3b
53908d6520f70186a0dd1a47,53e9bbc2b7602d9704811883
5390958920f70186a0deec76,53e99aacb7602d9702325e7d
53908a7420f70186a0da468d,53e99afeb7602d970238ffd2
53908d6520f70186a0dd1a0b,53e9a7c0b7602d97030fbea0
5390962020f70186a0df3f4d,53e9b732b7602d97042cd238
53908a9620f70186a0da472b,53e9b108b7602d9703b87088
53908a9620f70186a0da4cfb,53e9aa5cb7602d97033cb71d
5590d1070cf25001c36ef105,53e99b0ab7602d970239c217
53908a9620f70186a0da4735,53e9abd4b7602d970358c7d2
558f39730cf222bc17bc20ff,53e99796b7602d9701f5cf1d
5390882d20f70186a0d8daea,53e9b145b7602d9703bcaa1e
539087cf20f70186a0d5d02a,53e99cd1b7602d9702583fd1
539087cf20f70186a0d5b545,53e9b4d9b7602d9703ffe516
53908a9620f70186a0da4738,53e998f6b7602d9702136b34
5390881220f70186a0d7f829,53e99eb5b7602d970277f14a
5390972920f70186a0dfacdb,53e99a98b7602d9702311bb6
539095ba20f70186a0df0f13,53e9b550b7602d970408b42c
53909f8c20f70186a0e3fe62,53e9afcdb7602d9703a21cb7
558e0ef80cf2af9ee80ea1e6,53e99796b7602d9701f5cf1c
539087e720f70186a0d6967f,53e9b53cb7602d9704073dd6
539087fe20f70186a0d758e4,53e9aaecb7602d970346cf2a
53909f8c20f70186a0e4021e,53e9a1c3b7602d9702abbece
53909f8c20f70186a0e40205,53e9bd54b7602d97049e87d7
539087d420f70186a0d5df5e,53e99808b7602d970201b0fa
53909f8c20f70186a0e3fe76,53e9b72cb7602d97042c408e
53909f6920f70186a0e3a9b2,53e9a562b7602d9702e89f39
53909f8c20f70186a0e40217,53e9b062b7602d9703acad8f
5390881220f70186a0d7dbb6,53e9babab7602d97046e7c3c
5390972920f70186a0dfaccb,53e99c19b7602d97024c59ba
5390979920f70186a0dffb8e,53e99938b7602d9702178a2d
53908a9620f70186a0da4730,53e9a618b7602d9702f4ac91
53909f6920f70186a0e3a9b5,53e9b0abb7602d9703b1ae51
53908a7420f70186a0da447d,53e9a8cdb7602d970321fa81
5390980720f70186a0e01e39,53e9b98ab7602d970457d0e7
53909f8c20f70186a0e3fe33,53e9b062b7602d9703ac93d8
53908a9620f70186a0da4d8a,53e9b061b7602d9703ac4f49
539089bb20f70186a0d98ad6,53e9a381b7602d9702c91d3e
539087ef20f70186a0d6c8e4,53e9b701b7602d970429a32c
558f35580cf222bc17bc1a3d,53e99b0ab7602d970239c211
53908a9620f70186a0da4d8c,53e9ad63b7602d970374b7f3
539095ba20f70186a0df0f02,53e99a04b7602d970225310f
53908a9620f70186a0da47d2,53e9a39db7602d9702caa267
558e0e590cf222bc17bc023b,53e99b0ab7602d970239c219
539087d920f70186a0d604f3,53e99e04b7602d97026c5788
558ce80de4b0bb3102a0c8ac,53e99b0ab7602d970239c217
53909f8c20f70186a0e3fe53,53e9ac62b7602d97036346d9
53909f8c20f70186a0e401c8,53e9ae05b7602d97038138b6
53909f6920f70186a0e3a966,53e9a767b7602d97030a3080
539087d920f70186a0d604ef,53e9ab31b7602d97034bb6c4
53909f8c20f70186a0e3fe29,53e9b607b7602d970415f830
558e0ef80cf2af9ee80ea1e6,53e99796b7602d9701f5cf1b
53908a9620f70186a0da4d9e,53e9af47b7602d9703988998
53909f8c20f70186a0e3fe77,53e9b30ab7602d9703dd0dc1
53908d6520f70186a0dd19f5,53e9b160b7602d9703be66bc
53909f8c20f70186a0e3fe99,53e9abebb7602d97035a8555
53908d6520f70186a0dd1a31,53e9aed7b7602d9703900d1d
5390972920f70186a0dfac9a,53e99a35b7602d97022963e6
53908a9620f70186a0da4e31,53e9b6bfb7602d970424472d
539089ab20f70186a0d96af5,53e9a317b7602d9702c2285c
53908d6520f70186a0dd1a2b,53e9a37ab7602d9702c878a1
5390881820f70186a0d8111c,53e9b62eb7602d970418b0b2
539087e720f70186a0d68b65,53e99d58b7602d9702613e02
5390882d20f70186a0d8daa4,53e9a841b7602d970318b89c
53908a9620f70186a0da4729,53e9a5f0b7602d9702f1eb77
5390882d20f70186a0d8dad5,53e9a396b7602d9702ca8ec1
539087e720f70186a0d69687,53e9afe8b7602d9703a39679
53908a7420f70186a0da45ec,53e9b549b7602d970408058f
53908a9620f70186a0da4cf0,53e99853b7602d97020893ee
5390972920f70186a0dfacba,53e9a02db7602d9702912fc5
539089ab20f70186a0d97059,53e9a00ab7602d97028eb732
5390972920f70186a0dfac9e,53e9b891b7602d9704464f49
539087dd20f70186a0d634a2,53e9bb72b7602d97047b70c0
53908b4920f70186a0dbabd3,53e9a16ab7602d9702a5cda1
5390880d20f70186a0d7b5ea,53e9a4f3b7602d9702e17725
53908a7420f70186a0da45da,53e9b137b7602d9703bb69d8
53908a7420f70186a0da4523,53e9abfeb7602d97035bfb03
53908a7420f70186a0da467a,53e9bbadb7602d97047f5a75
53908b4920f70186a0dbb0a7,53e9abdab7602d9703592e01
5390975920f70186a0dfe2b3,53e9b66cb7602d97041d02a6
53909f6920f70186a0e3a9ba,53e9b5fab7602d970414bcc9
53908a7420f70186a0da45e9,53e9bdc6b7602d9704a737d2
53908a9620f70186a0da4d98,53e9a658b7602d9702f8c37c
53908d6520f70186a0dd1a13,53e9a4c0b7602d9702de2c4b
53909f8c20f70186a0e40208,53e9ad8db7602d9703784a16
5590cef80cf2ce4b6f3a00a3,53e99796b7602d9701f5cf1c
53908a7420f70186a0da453c,53e9a4b8b7602d9702dd5e3b
53908a9620f70186a0da4743,53e9a343b7602d9702c4a52f
539087dd20f70186a0d6349b,53e9b33db7602d9703e13425
53908a7420f70186a0da448a,53e9b57cb7602d97040be738
53908a9620f70186a0da4721,53e9a360b7602d9702c6e4af
539087f320f70186a0d6fe0a,53e9aa3ab7602d97033a786d
539087cf20f70186a0d5b52d,53e99cd8b7602d970258b387
53908a9620f70186a0da47e8,53e9a058b7602d970293c070
5390881220f70186a0d7f82d,53e9983db7602d9702063cf1
5590ce580cf237666fc28d54,53e997e9b7602d9701fe4527
5390880220f70186a0d762f5,53e9bd98b7602d9704a42252
53908a9620f70186a0da47e3,53e9a0dfb7602d97029cc607
539095ba20f70186a0df0f11,53e99c4bb7602d97024f9a71
53908b4920f70186a0dbb0aa,53e9b746b7602d97042df7fb
5390962020f70186a0df3f52,53e9ad18b7602d97036f6d04
53908a4020f70186a0d9d774,53e9bc9db7602d9704919f89
539095ba20f70186a0df0f16,53e9ba64b7602d970467fcd7
53909f8c20f70186a0e3fe64,53e9b641b7602d970419d437
539087d920f70186a0d604f5,53e9ae22b7602d9703836aa0
53908a4020f70186a0d9d771,53e9b316b7602d9703ddf961
53908d6520f70186a0dd19fc,53e9a946b7602d970329b029
53908a9620f70186a0da4e28,53e9ae7db7602d9703898153
5390979920f70186a0dffb83,53e9a6bcb7602d9702ff26e4
53908a7420f70186a0da45e7,53e9b2b1b7602d9703d590d1
539089d320f70186a0d9c215,53e99d96b7602d9702655648
5390880d20f70186a0d7b5e8,53e9ac33b7602d97035fc49a
5390962020f70186a0df3f51,53e9bd45b7602d97049d3ab5
539087dd20f70186a0d62b48,53e9b594b7602d97040da65c
539089bb20f70186a0d98acd,53e9ab42b7602d97034d35ed
53909f8c20f70186a0e3fe96,53e99c52b7602d9702500576
539087e120f70186a0d665fa,53e9a22cb7602d9702b32326
5390975920f70186a0dfe2be,53e9bb15b7602d970475279c
558f35580cf222bc17bc1a3d,53e99b0ab7602d970239c218
53909f8c20f70186a0e401ac,53e9b0c2b7602d9703b34a47
53909f8c20f70186a0e3fe7c,53e9ac6fb7602d970363f75f
53908b4920f70186a0dbab12,53e9b58eb7602d97040d3ec2
53909f8c20f70186a0e3fe28,53e9bc9eb7602d970491e13e
539089d320f70186a0d9c216,53e9bd11b7602d970499a504
53908d6520f70186a0dd1a2d,53e9acfeb7602d97036df583
5390881820f70186a0d8111b,53e9984fb7602d9702087949
539089d320f70186a0d9c222,53e9ab00b7602d97034842b9
53908b4920f70186a0dbb09f,53e99796b7602d9701f5cf1c
539087d920f70186a0d604ea,53e9abb2b7602d9703562b90
53908b4920f70186a0dbac65,53e99f20b7602d97027ee76f
539087cf20f70186a0d5d037,53e9adcdb7602d97037d291a
539089bb20f70186a0d98ad8,53e9b7adb7602d970435685a
539089ab20f70186a0d96f5e,53e9a63eb7602d9702f6e8b9
558e0a000cf2c779a64768b0,53e997e9b7602d9701fe4527
5390880220f70186a0d77f8e,53e9aa2cb7602d970339bf14
53908a9620f70186a0da4e30,53e9affbb7602d9703a55249
53909f8c20f70186a0e3fe3e,53e9ace9b7602d97036c80bb
539087cf20f70186a0d5d016,53e9ab6fb7602d970350e60f
5390880d20f70186a0d7b5ee,53e9b17ab7602d9703c03ddb
53908b4920f70186a0dbc919,53e9b316b7602d9703ddf961
53908a9620f70186a0da4d85,53e9a326b7602d9702c31476
539087f320f70186a0d6f876,53e9ad04b7602d97036e13e5
53908b2a20f70186a0db9742,53e9a042b7602d9702926ac7
53908a9620f70186a0da487a,53e9bc6eb7602d97048e8877
53908a7420f70186a0da4669,53e99df7b7602d97026b7679
53909f8c20f70186a0e401bd,53e9b082b7602d9703aeb3c1
5390980720f70186a0e01e42,53e9b152b7602d9703bd3739
5390958a20f70186a0def8e3,53e9acfdb7602d97036dacd3
5590da7c0cf2baaad9717432,53e99b0ab7602d970239c219
53908a9620f70186a0da4ed4,53e9ac2eb7602d97035f076b
539087d420f70186a0d5df4e,53e9a2b2b7602d9702bba0e4
53908a9620f70186a0da4ee0,53e9b337b7602d9703e07634
53909f8c20f70186a0e401f8,53e9b634b7602d9704191ccd
539089ab20f70186a0d9705c,53e99aa6b7602d970231e5cf
53908a9620f70186a0da47d9,53e9b289b7602d9703d2f078
53908a9620f70186a0da4ed7,53e9a94cb7602d970329f351
53908d6520f70186a0dd19fa,53e9b5ceb7602d9704116fc0
5390958920f70186a0deec78,53e9a839b7602d97031824c6
5390880d20f70186a0d7b5ec,53e9b30ab7602d9703dce3a4
539089ab20f70186a0d96afa,53e9a25cb7602d9702b61fef
53909f8c20f70186a0e3fe43,53e9b873b7602d9704443753
53908d6520f70186a0dd1a38,53e9a194b7602d9702a8654b
53909f8c20f70186a0e3fe23,53e9bcefb7602d9704975d7f
53908a9620f70186a0da4d7e,53e9aa32b7602d97033a1147
5590d0800cf25001c36ef0ad,53e99b0ab7602d970239c219
53908b4920f70186a0dbb083,53e9ad04b7602d97036e13e5
53908a7420f70186a0da45e5,53e99ab3b7602d97023308aa
5590dd220cf25001c36ef7eb,53e99b0ab7602d970239c217
5390882d20f70186a0d8db9a,53e9ac8fb7602d97036690e5
53909f8c20f70186a0e3fe48,53e9af07b7602d970393f7f4
5390958a20f70186a0def8e7,53e9b7e8b7602d970439810b
53908a9620f70186a0da4879,53e9a6e6b7602d9703019dd0
539087e720f70186a0d69667,53e9a894b7602d97031e356c
5390962020f70186a0df3f43,53e9bc2cb7602d9704897121
539089ab20f70186a0d96afb,53e9b4d4b7602d9703ff2db2
53908a7420f70186a0da4672,53e9b137b7602d9703bbcc97
5390972920f70186a0dfacf0,53e9b1afb7602d9703c3a7c2
539087f320f70186a0d70a1c,53e9bd4bb7602d97049d90b0
53909f6920f70186a0e3a97c,53e99b43b7602d97023e3b29
53909f8c20f70186a0e3fe8f,53e9b403b7602d9703ef8825
539087f320f70186a0d6fe21,53e9af61b7602d97039a1592
539087d920f70186a0d604eb,53e99e5bb7602d9702722274
539087cf20f70186a0d5b53e,53e9a0fbb7602d97029e46ea
539087cf20f70186a0d5b540,53e9a5beb7602d9702eea180
53908a7420f70186a0da468a,53e9b564b7602d970409b6d7
5390881220f70186a0d7e2f2,53e9b179b7602d9703c00992
539087dd20f70186a0d62b3c,53e9ab14b7602d970349a602
53909f8c20f70186a0e3fe7b,53e9a839b7602d97031825d8
53908a9620f70186a0da4e42,53e9ac8fb7602d9703665d27
558f36690cf2c779a64787a8,53e997e9b7602d9701fe4527
539089ab20f70186a0d97061,53e9b884b7602d97044555da
53908a7420f70186a0da4499,53e9acaeb7602d970368c6ab
5390880220f70186a0d77f6f,53e9b88bb7602d970445ea97
5390881220f70186a0d7f820,53e9a25cb7602d9702b657f2
53908a7420f70186a0da4476,53e9bb8cb7602d97047d0475
539095ba20f70186a0df0f15,53e9b587b7602d97040c8e5d
5590daad0cf2ce4b6f3a07a5,53e99796b7602d9701f5cf1d
53909f8c20f70186a0e3fe39,53e9a554b7602d9702e78ba8
53909f8c20f70186a0e40220,53e9b641b7602d97041a0ead
53908b4920f70186a0dbb0a5,53e9aa09b7602d970337634a
539089d320f70186a0d9c21c,53e9abe4b7602d970359e217
5390881820f70186a0d8111e,53e9a9b7b7602d9703314db9
5590d37b0cf237666fc290d2,53e99b0ab7602d970239c217
5390972920f70186a0dface0,53e9b9a6b7602d97045987b1
5390882d20f70186a0d8db99,53e9bb08b7602d9704743dab
539089ab20f70186a0d96f5b,53e99846b7602d9702077b3d
53908a9620f70186a0da4d97,53e9abc9b7602d970357f9b1
53909f8c20f70186a0e3fe8c,53e9a682b7602d9702fb5f2a
5390881820f70186a0d81111,53e99915b7602d9702153324
53909f8c20f70186a0e401e4,53e9ba59b7602d97046755a4
53908b2a20f70186a0db9745,53e9b4c3b7602d9703fdc042
53908a7420f70186a0da4493,53e9bbcfb7602d970481d40a
53909f8c20f70186a0e3fe65,53e9b56cb7602d97040a42d2
53908a9620f70186a0da4739,53e9bb0fb7602d97047483c7
539087f320f70186a0d6fe29,53e9a1fab7602d9702afd7f8
539095ba20f70186a0df0f08,53e9bb8db7602d97047d677b
539089ab20f70186a0d9705f,53e9ac4eb7602d970361effd
5390958a20f70186a0df0136,53e9acfeb7602d97036deb3f
53909f8c20f70186a0e3fe6e,53e9b9e7b7602d97045e1a7d
539087e120f70186a0d665f7,53e9a13fb7602d9702a2cf10
53908a9620f70186a0da47cd,53e9b32bb7602d9703dfcb36
539087e720f70186a0d68b7a,53e9aed7b7602d970390222a
5390880220f70186a0d77f54,53e9b310b7602d9703dd84b6
53909f8c20f70186a0e3fe70,53e9a3cdb7602d9702ce25d9
5390975920f70186a0dfe2bc,53e9a9a2b7602d97032fefe9
539087f320f70186a0d70acc,53e9b65bb7602d97041be2dd
5390881820f70186a0d81114,53e9a0eeb7602d97029d912e
53908a9620f70186a0da473d,53e9b6b0b7602d97042321a7
539087d920f70186a0d604f1,53e9ba9bb7602d97046c560f
558f3abe0cf222bc17bc2263,53e99796b7602d9701f5cf1c
53908d6520f70186a0dd1a07,53e99940b7602d970217f0f4
53908a9620f70186a0da4e38,53e99f02b7602d97027ceca4
5390975920f70186a0dfe2ba,53e9a335b7602d9702c3bf4a
5390881220f70186a0d7f82b,53e9b938b7602d97045251fa
539087d420f70186a0d5df22,53e9b30ab7602d9703dd2d86
5390958920f70186a0deec7f,53e9a4a3b7602d9702dc281a
53909f8c20f70186a0e3fe86,53e9ada5b7602d97037a57ed
539087eb20f70186a0d6a453,53e99854b7602d970208eaa9
53908a9620f70186a0da4e44,53e9a58cb7602d9702eb6a96
53908a9620f70186a0da4d9f,53e9a186b7602d9702a77d44
53908a7420f70186a0da451f,53e9b10fb7602d9703b8c48f
53908b4920f70186a0dbac39,53e9b43db7602d9703f39c44
53908a7420f70186a0da4675,53e9acf0b7602d97036cda05
5390958920f70186a0deec7d,53e9aee4b7602d9703911678
5390881220f70186a0d7f822,53e9a593b7602d9702eb9db0
5390972920f70186a0dfacd3,53e9b061b7602d9703ac5f97
53909f8c20f70186a0e3fe24,53e9b19cb7602d9703c2527c
53908a9620f70186a0da4745,53e9a7a6b7602d97030e3e96
5390881220f70186a0d7f812,53e9a487b7602d9702da2c2d
53908a7420f70186a0da45d2,53e9b746b7602d97042e000e
53908b4920f70186a0dbc924,53e9b572b7602d97040ab2e0
53908b2a20f70186a0db9749,53e99d96b7602d9702651121
53908a9620f70186a0da47e2,53e9ba54b7602d970466d242
5390881220f70186a0d7dbf6,53e9b9b4b7602d97045aa66b
539087ef20f70186a0d6c8ec,53e9abb2b7602d97035628a8
53909f8c20f70186a0e3fe6b,53e9a8eab7602d97032392e8
5390958920f70186a0deec81,53e9b79fb7602d9704348bdc
53908b4920f70186a0dbc91c,53e9a7b3b7602d97030eda57
5390962020f70186a0df3f4c,53e9b4efb7602d970401a8a0
5390882d20f70186a0d8dab6,53e9ac55b7602d9703627eab
539087cf20f70186a0d5b543,53e9b6c4b7602d970424fff3
53908b4920f70186a0dbc922,53e9bb72b7602d97047b3502
53908d6520f70186a0dd1a02,53e9ba54b7602d970466f99c
53908a9620f70186a0da4cd8,53e9bbe0b7602d97048302ae
53909f8c20f70186a0e3fe55,53e9b911b7602d97044fa6aa
53908b4920f70186a0dbb0a4,53e9b213b7602d9703ca9149
5390979920f70186a0dffb8b,53e99a78b7602d97022e901f
53908a4020f70186a0d9d77a,53e9abb2b7602d9703562b03
53908a9620f70186a0da4ce6,53e99ea0b7602d970276a77f
53908a9620f70186a0da4cdb,53e9b496b7602d9703fa134d
5390972920f70186a0dfacd9,53e9abbeb7602d970356de2c
53909f8c20f70186a0e401a2,53e9bd11b7602d97049968a9
539087e720f70186a0d68b7b,53e9ade2b7602d97037ec4ae
53908a7420f70186a0da45eb,53e9a1b6b7602d9702aacec2
5590e04a0cf25001c36efa09,53e99b0ab7602d970239c211
53908d6520f70186a0dd19fe,53e9a812b7602d9703157a36
53908b2a20f70186a0db9743,53e9a749b7602d9703081985
5390880220f70186a0d762fd,53e9b991b7602d970457f9f7
5390958920f70186a0deec77,53e99d28b7602d97025dabf7
5390880220f70186a0d75f16,53e9a246b7602d9702b4b534
558e0ef80cf2af9ee80ea1e6,53e99796b7602d9701f5cf1d
53908b4920f70186a0dbabc0,53e9a45cb7602d9702d7891f
53908a9620f70186a0da47e4,53e9a0e6b7602d97029d2721
53908a9620f70186a0da4d7c,53e998f6b7602d97021316c6
53909f8c20f70186a0e401ff,53e9a238b7602d9702b3f983
53909f8c20f70186a0e3fe7a,53e99acab7602d970234c84c
53909f6920f70186a0e3a99b,53e9b4b4b7602d9703fccc99
53909f8c20f70186a0e401cc,53e9a9beb7602d970331dd27
539089ab20f70186a0d96f5a,53e9ae04b7602d970380f456
539087e720f70186a0d68b75,53e9a27ab7602d9702b7fc2f
5390958920f70186a0deec7e,53e9b0fbb7602d9703b753f1
539089d320f70186a0d9c21f,53e9a31eb7602d9702c266ab
539087e720f70186a0d68404,53e9a09fb7602d97029891c2
539087e720f70186a0d68b67,53e9b7cdb7602d970437bfc2
53908a7420f70186a0da4684,53e9a2c8b7602d9702bd1d84
53908a9620f70186a0da4e3c,53e9a089b7602d970296fc90
53908a9620f70186a0da47d1,53e9a6a6b7602d9702fda536
53908a7420f70186a0da454a,53e9b57cb7602d97040b867f
53908a4020f70186a0d9d770,53e9ad76b7602d9703764548
53908a9620f70186a0da4878,53e9a86fb7602d97031ba896
5390975920f70186a0dfe2b7,53e9aa48b7602d97033b72fe
5390958a20f70186a0def8e6,53e9b145b7602d9703bc7e2b
53908a9620f70186a0da4728,53e99d65b7602d970262044d
53909f8c20f70186a0e3fe63,53e9986eb7602d97020ac05e
53908b4920f70186a0dbacb7,53e9a297b7602d9702b9cf03
5390881820f70186a0d8110f,53e9a603b7602d9702f32f8e
539087dd20f70186a0d63498,53e9a839b7602d970318585a
53908b2a20f70186a0db9744,53e9b8a1b7602d970447a229
53908b4920f70186a0dbab13,53e9a6fdb7602d9703033ff0
5590daad0cf2ce4b6f3a07a5,53e99796b7602d9701f5cf1b
539089ab20f70186a0d97060,53e99a0ab7602d970225bdc5
539087dd20f70186a0d62b3f,53e9acbcb7602d970369b25e
53908b4920f70186a0dbabb4,53e99d3eb7602d97025f5b71
5390881220f70186a0d7e351,53e9ace1b7602d97036bc3fb
539087f320f70186a0d70ac9,53e9a0dfb7602d97029cc300
539087d920f70186a0d604f6,53e99ea7b7602d9702772455
53908d6520f70186a0dd1a3c,53e9b9e1b7602d97045dcb59
53908a7420f70186a0da468f,53e9ad72b7602d970375d2fa
539087cf20f70186a0d5d041,53e99853b7602d97020885ae
53908b4920f70186a0dbb0a9,53e9b360b7602d9703e3e098
53908a7420f70186a0da4677,53e9a0a6b7602d97029901cd
539087e720f70186a0d69677,53e9a73bb7602d9703070997
539089ab20f70186a0d96afc,53e9ae5cb7602d970387a189
5390880d20f70186a0d7b5c7,53e997c2b7602d9701fafd6b
53908a9620f70186a0da4ce1,53e99de8b7602d97026a89f1
53908d6520f70186a0dd1a03,53e9a5f6b7602d9702f215cf
5390958920f70186a0deec75,53e9b1c2b7602d9703c5029f
539087f320f70186a0d6fe12,53e9b4bfb7602d9703fd4b36
53908a7420f70186a0da466f,53e99893b7602d97020cc657
53908a9620f70186a0da4cf8,53e9b505b7602d970403b139
